uuid,invoiceId,date,school,sorority,product,amount,productQty,unitPrice
406c5f8a-927e-447c-9fe2-f8c8509c5dbb,1450,2023-08-08,Cal Poly Slo,Alpha Phi,Dress,416.0,13,32
20997513-340a-4dbb-b90c-231521266d5d,1450,2023-08-08,Cal Poly Slo,Alpha Phi,Credit Card Fee,71.43,1,71.43
df24c494-39e0-4ffe-84f0-30ac2289421c,1377,2023-07-27,UC Davis,Pi Beta Phi,BASE1,1314.0,73,18
02627f59-e7a6-4e4f-90a7-ec7cc546d6dc,1377,2023-07-27,UC Davis,Pi Beta Phi,Credit Card Fee,39.42,1,39.42
fcd2be09-fc1f-4905-b801-9ff9d9e5e8ab,1485,2023-08-12,UNCW,Alpha Phi,Keychain,150.0,30,5
62c373ac-56e8-40de-894c-265e9312fa08,1485,2023-08-12,UNCW,Alpha Phi,Tote Bag,300.0,30,10
6e855761-6855-4d58-a68b-910ba30f78ae,1485,2023-08-12,UNCW,Alpha Phi,Credit Card Fee,13.5,1,13.5
ae36ce99-e9e5-48b0-bd79-4e22ba6f2497,1488,2023-08-14,UCSB,Pi Beta Phi,Comfort Colors 1717,1411.0,83,17
60531d90-1159-42c9-9cbc-1b528fdf6bf1,1488,2023-08-14,UCSB,Pi Beta Phi,Credit Card Fee,42.33,1,42.33
005a3225-ddfd-4443-8fd4-753235e421ff,1453,2023-08-08,UC Riverside,Kappa Kappa Gamma,Malibu Tank,736.0,46,16
7d345694-408a-4ff1-948c-e1cf65a11380,1453,2023-08-08,UC Riverside,Kappa Kappa Gamma,Hermosa Tank,883.2,46,19.2
49619f6d-2ff8-43d2-91d3-ba60b996fbab,1453,2023-08-08,UC Riverside,Kappa Kappa Gamma,Santa Monica Tank,979.2,72,13.6
747351af-8792-4a45-99ba-d8341496b784,1453,2023-08-08,UC Riverside,Kappa Kappa Gamma,Credit Card Fee,77.95,1,77.95
8801ae20-4267-40da-90bb-947c4ece26b3,1472,2023-08-11,Marshall,Delta Zeta,Newport Tee,1166.0,53,22
f249a8a4-ff6f-4084-bbfb-1926e3230694,1472,2023-08-11,Marshall,Delta Zeta,Credit Card Fee,34.98,1,34.98
8212fd84-c126-4d04-9415-47bc224a42fc,1500,2023-08-15,Denver,Alpha Phi,Unisex Crewneck,924.0,22,42
626517ce-80b2-41e5-9421-9da5890bd9d8,1500,2023-08-15,Denver,Alpha Phi,Credit Card Fee,27.72,1,27.72
fdcb6022-0ace-4c32-b9e1-a5c0bb6afa33,1337,2023-07-20,DePaul,Alpha Xi Delta,MAUI1,850.0,50,17
9d17504c-7688-4bce-8fd2-9745fb83d157,1337,2023-07-20,DePaul,Alpha Xi Delta,Credit Card Fee,25.5,1,25.5
2cacde34-054c-43f0-9660-c563b02a8f40,1464,2023-08-10,SFSU,Alpha Phi,Banner,150.0,1,150
eb44af05-1d53-4964-8a41-538aa9810099,1464,2023-08-10,SFSU,Alpha Phi,Credit Card Fee,4.5,1,4.5
0df464e2-df90-44a5-b007-22f9e8f67912,1389,2023-07-28,,Interstate High School,Unisex Tee,432.0,24,18
4806842f-3024-453c-9634-be1a3d6344ce,1389,2023-07-28,,Interstate High School,Credit Card Fee,12.96,1,12.96
0075a17f-e50a-4dc5-bdca-fb08eeee9e5b,1363,2023-07-26,SFSU,Alpha Phi,BASE2,960.0,48,20
551b264c-9b52-4ae4-afac-9d7bb8871d5a,1363,2023-07-26,SFSU,Alpha Phi,BASE2,800.0,40,20
a7e3ef1a-b117-466f-9f37-b9fcdf805b5f,1363,2023-07-26,SFSU,Alpha Phi,Tote Bag,480.0,40,12
e8ca9f03-5d2d-491b-94d5-178bfdd5b3e3,1363,2023-07-26,SFSU,Alpha Phi,Sticker,100.0,50,2
e504e87d-b173-4918-82c3-26d2e7457f21,1363,2023-07-26,SFSU,Alpha Phi,Credit Card Fee,70.2,1,70.2
4ea4f271-024d-47d7-8cda-1b2c9a49e4de,1419,2023-08-03,Oregon,Delta Gamma,BASE2,2329.0,137,17
0f4d1302-978a-4b36-a6be-9f484f264d4f,1419,2023-08-03,Oregon,Delta Gamma,Credit Card Fee,69.87,1,69.87
49f6eae7-52ff-4d0a-ac9f-f1d4be85a386,1471,2023-08-11,UC Davis,Pi Beta Phi,Venice Tee,0,40,0
17c3bcdc-5341-4149-a6ff-ad8fb603481c,1471,2023-08-11,UC Davis,Pi Beta Phi,Venice Tee,0,73,0
e92015ba-688b-4d80-b61a-8d34593784f4,1456,2023-08-08,UCSD,Sigma Kappa,Newport Tee,2071.0,109,19
835c5d2b-6ed1-49d9-b7a0-0a154dfc9b53,1456,2023-08-08,UCSD,Sigma Kappa,Credit Card Fee,62.13,1,62.13
238e9cf3-7f2f-4b3c-b875-ceda06d252cc,1476,2023-08-11,WMU,Alpha Xi Delta,Unisex Tee,1015.0,58,17.5
7ab1937d-ebdb-4693-a3cf-b6d075b7b107,1476,2023-08-11,WMU,Alpha Xi Delta,Credit Card Fee,30.45,1,30.45
620a84a0-22ac-4ce9-8362-5a4a09f85e3e,1484,2023-08-12,Old Dominion,Alpha Phi,Trucker Hat,360.0,20,18
f7fd250f-ea6d-498b-9340-62332a461782,1484,2023-08-12,Old Dominion,Alpha Phi,Credit Card Fee,10.8,1,10.8
ff947d3e-0dfc-43b3-a48e-e287750a067c,1451,2023-08-08,CSUF,Delta Zeta,BASE1,450.0,25,18
1ce4bc47-4d19-4738-9127-22288f9e22cd,1451,2023-08-08,CSUF,Delta Zeta,BASE2,414.0,23,18
2fc2d93f-54a7-445c-a06f-4920baadbf20,1451,2023-08-08,CSUF,Delta Zeta,BASE2,576.0,32,18
0bbc756c-91bc-4d9b-8090-036e61421455,1451,2023-08-08,CSUF,Delta Zeta,Credit Card Fee,43.2,1,43.2
54a8bbff-3071-4f40-8b01-f347774f5bce,1356,2023-07-25,WSU,Kappa Delta,Laguna Tank,800.0,40,20
6b1c8a35-988e-459a-85df-da9ed1a19fb9,1356,2023-07-25,WSU,Kappa Delta,Trucker Hat,672.0,42,16
6f8b68a7-d815-4cf6-968f-80dca0989bbb,1356,2023-07-25,WSU,Kappa Delta,Credit Card Fee,44.16,1,44.16
0f29eb0e-ce16-46fb-832b-6c20a6dc60c5,1477,2023-08-11,Redlands,Alpha Theta Phi,Santa Monica Tank,1080.0,60,18
8294d1fd-b3a6-40c2-8a41-fe372f67fd8c,1477,2023-08-11,Redlands,Alpha Theta Phi,Credit Card Fee,32.4,1,32.4
0f95300d-c12c-4a70-a181-6db1c9ef5e8d,1433,2023-08-05,SJSU,Alpha Omicron Pi,STITCH1,1340.0,67,20
d497f37e-d98f-4ac2-97e1-c50d80d6a233,1433,2023-08-05,SJSU,Alpha Omicron Pi,Credit Card Fee,40.2,1,40.2
b7f036ae-fb21-4020-b8a9-54b2a1e682e8,1316,2023-07-15,Idaho,Alpha Phi,Unisex Tee,250.0,16,15.625
2f9f489e-b446-4b3c-8367-76987097c223,1138,2023-05-15,Purdue,Chi Omega,RICH2,825.0,50,16.5
7b817d6e-1955-497e-8e42-a0ac7fe223be,1138,2023-05-15,Purdue,Chi Omega,RICH2,1765.5,107,16.5
4a0171d7-5212-4333-969f-d17a25981fea,1289,2023-07-10,South Carolina,Zeta Tau Alpha,Banner,150.0,1,150
d59891d9-1ee7-4bff-a9b2-73bdd4933efc,1289,2023-07-10,South Carolina,Zeta Tau Alpha,BASE2,6400.0,400,16
c15b04b0-750e-4864-89d5-fa55fec1c00e,1289,2023-07-10,South Carolina,Zeta Tau Alpha,Tote Bag,1500.0,150,10
8b199bbc-699c-4d2a-99a1-f62c750ffcae,1269,2023-06-30,UCSB,Alpha Phi,Bella+Canvas 1081,3825.0,225,17
dd9f89a8-e4b4-417d-a05d-c6db435a6480,1269,2023-06-30,UCSB,Alpha Phi,Basketball Jersey,6412.5,225,28.5
99797152-b9b8-4411-87de-56d03447412e,1269,2023-06-30,UCSB,Alpha Phi,Sticker,450.0,225,2
1d7538ed-d555-403d-9f1d-dd76eae04f49,1269,2023-06-30,UCSB,Alpha Phi,Sticker,130.0,65,2
fac60f76-d490-46be-a2d3-774b8bd054f4,1269,2023-06-30,UCSB,Alpha Phi,Backpack,1690.0,65,26
8c454580-ffd0-410f-9cf3-c40ee7481b51,1248,2023-06-28,Iowa State,Delta Delta Delta,BASE1,1890.0,105,18
e0a8c4d5-0d44-46b6-a80f-a9656f61c25e,1312,2023-07-15,DePaul,Delta Zeta,BASE1,1100.0,55,20
8cad5a46-7a8a-4079-b9b2-f63dc71a9972,1364,2023-07-26,Oregon,Alpha Phi,RICH1,2085.0,139,15
a78fb172-5d27-4586-a8ed-d2d11e52d853,1364,2023-07-26,Oregon,Alpha Phi,BABY1,2085.0,139,15
362aaed7-8ca8-4e45-a665-129a65a2c60f,1364,2023-07-26,Oregon,Alpha Phi,Unisex Tee,2085.0,139,15
23de7a4c-5464-4c99-8e33-e8ae43762fa2,1364,2023-07-26,Oregon,Alpha Phi,Unisex Tee,975.0,65,15
f759190c-2875-4558-98aa-8fb26fe0532c,1364,2023-07-26,Oregon,Alpha Phi,Banner,0,1,0
77023bc6-19d7-4d4c-bc3e-2da64d3951a3,1364,2023-07-26,Oregon,Alpha Phi,BASE1,2502.0,139,18
c2238438-06cc-4094-be84-cd1a8e1dfb36,1324,2023-07-20,North Dakota,Alpha Phi,STITCH1,882.0,49,18
0368111b-acb2-4000-b0c6-ec54915446f3,1366,2023-07-27,UCSB,Alpha Chi Omega,BASE2,3210.0,214,15
47825a87-25bd-4acf-b54a-8fee14d2b4b1,1321,2023-07-18,Iowa,Alpha Phi,Baseball Jersey,4480.0,140,32
6312a559-988a-47ec-9b1e-12c9632bda5b,1321,2023-07-18,Iowa,Alpha Phi,BASE2,1105.0,65,17
e1648b6e-cf86-4748-8cc6-4e0a1b21cf3c,1321,2023-07-18,Iowa,Alpha Phi,BASE2,2380.0,140,17
efd6bf87-42f8-4c0d-b74e-e659ec74b2e8,1359,2023-07-25,Berkeley,Delta Delta Delta,BASE1,2125.0,125,17
cda6ab07-a34d-4ade-88c0-134aa5905e41,1359,2023-07-25,Berkeley,Delta Delta Delta,BASE1,850.0,50,17
17189fdd-d097-42ff-8960-190ac8a3a81b,1350,2023-07-25,Tulane,Sigma Delta Tau,MAUI1,2528.0,158,16
795af427-9709-4bc9-b1a9-5c9a08a9f108,1362,2023-07-26,,MVMT Physical Therapy,Unisex Tee,500.0,40,12.5
4a191022-6f85-4aaf-9914-2536f520d6df,1362,2023-07-26,,MVMT Physical Therapy,Dad Hat,128.0,8,16
88c14d77-a83f-4f81-8786-81e7b309c073,1362,2023-07-26,,MVMT Physical Therapy,Comfort Colors 1717,16.0,1,16
480319bf-d2db-44f3-ba52-170f88463903,1362,2023-07-26,,MVMT Physical Therapy,Comfort Colors 1717,32.0,2,16
42752c49-d856-408d-8373-a8da6f94ce71,1329,2023-07-20,Duquesne,Alpha Sigma Tau,STITCH1,1020.0,51,20
b21fdf50-f5cd-4320-8a2e-e8a74291a01f,1329,2023-07-20,Duquesne,Alpha Sigma Tau,STITCH2,40.0,2,20
fa70fdec-b48a-43a8-9b0d-4bd821b7fd56,1325,2023-07-20,Kent State,Delta Zeta,RICH2,286.0,13,22
c2d20294-073d-4f39-925c-4997d11152d2,1325,2023-07-20,Kent State,Delta Zeta,4SHO,540.0,18,30
5c10c437-01f2-4847-8d78-51824925a407,1325,2023-07-20,Kent State,Delta Zeta,BASE1,440.0,22,20
12b19e9a-b7a2-43d6-b1de-7201ec1e5dda,1325,2023-07-20,Kent State,Delta Zeta,Unisex Tee,1440.0,72,20
5223e91c-6aa2-4f9a-867a-1ae9a6df639a,1357,2023-07-25,,Today Tomorrow Forever Rescue,Unisex Tee,180.0,15,12
3b63ab0f-eb03-4b8d-8661-77e04887075b,1357,2023-07-25,,Today Tomorrow Forever Rescue,Unisex Tee,300.0,25,12
168f3826-fbb0-4b20-9898-09119d9d2594,1396,2023-07-28,Boulder,Alpha Chi Omega,BASE1,3056.0,191,16
ea85103a-dcd1-42f6-870d-0ec857748337,1396,2023-07-28,Boulder,Alpha Chi Omega,BASE1,2640.0,165,16
9761e7db-8139-4076-8945-3838c8ff14d2,1396,2023-07-28,Boulder,Alpha Chi Omega,Unisex Tee,240.0,12,20
18365e4b-de9d-4ba2-8bd0-325138b0d690,1296,2023-07-11,Kentucky,Kappa Kappa Gamma,BABY1,1584.0,88,18
ddae7448-55bb-48e4-84ab-99383859a4b7,1296,2023-07-11,Kentucky,Kappa Kappa Gamma,BABY2,252.0,14,18
621a804b-433e-4395-9482-b63177c4a527,1296,2023-07-11,Kentucky,Kappa Kappa Gamma,4SHO,2392.5,87,27.5
d89a4b12-250c-4c17-9958-fd070de4e750,1323,2023-07-20,GMU,Alpha Phi,RICH1,440.0,20,22
c2c1ac7a-c80c-44a6-ad83-bbbecf2feb14,1341,2023-07-21,New Hampshire,Chi Omega,BASE2,2070.0,115,18
bdcbc343-7a97-425c-96af-c12db118351a,1341,2023-07-21,New Hampshire,Chi Omega,BASE2,900.0,50,18
05d7c973-bd8f-435e-93ba-d0912569c25a,1327,2023-07-20,West Chester,Delta Phi Epsilon,Unisex Tee,18.0,1,18
7c4bbece-67a0-4191-9a2f-02acf9008b04,1327,2023-07-20,West Chester,Delta Phi Epsilon,BASE2,1548.0,86,18
edada9c2-9e6b-4b32-bda2-3aa964d37de4,1327,2023-07-20,West Chester,Delta Phi Epsilon,4SHO,2262.0,87,26
f2aab4d8-e820-48a6-8fc2-236220432d9b,1351,2023-07-25,Arlington,Alpha Chi Omega,BASE1,680.0,34,20
02537964-f4d1-4ae2-bfc7-420712517b0c,1302,2023-07-13,GCSU,Delta Zeta,BASE2,1700.0,85,20
5fbe6596-3678-451f-8692-5625d4211744,1302,2023-07-13,GCSU,Delta Zeta,STITCH2,1926.0,107,18
24e80a0c-a089-48ad-b867-bd18007265c2,1302,2023-07-13,GCSU,Delta Zeta,STITCH2,1080.0,60,18
3e53d230-0cc5-4f28-b37d-85f8f42a8f56,1315,2023-07-15,ASU,Sigma Kappa,Unisex Tee,2005.75,113,17.75
6529dc01-9fa0-45fa-96e4-c6691fa26f33,1315,2023-07-15,ASU,Sigma Kappa,RICH2,1462.0,86,17
f17b0adb-2436-4964-a23a-fd8156f3bc35,1315,2023-07-15,ASU,Sigma Kappa,Unisex Tee,357.75,27,13.25
622a7537-8898-49e2-ba31-9a8886d79b87,1315,2023-07-15,ASU,Sigma Kappa,BABY1,1872.0,104,18
68cd523d-fa56-450f-8372-39c308926af8,1315,2023-07-15,ASU,Sigma Kappa,Unisex Tee,106.0,8,13.25
eb5eaa88-3dde-4865-bbf4-a048ae5caaef,1315,2023-07-15,ASU,Sigma Kappa,ASU2,1656.0,92,18
a160c670-1c6f-4f14-b1ba-ca491fff556c,1315,2023-07-15,ASU,Sigma Kappa,4SHO,2943.0,109,27
b432c73b-62d4-4760-bea3-925b6b93ea3d,1315,2023-07-15,ASU,Sigma Kappa,Unisex Tee,289.75,19,15.25
d178d3da-08db-4438-a9fc-768ca4fe6d7b,1315,2023-07-15,ASU,Sigma Kappa,ASU3,1648.0,103,16
5565cddf-3d24-461f-8bc6-df834a7754d0,1315,2023-07-15,ASU,Sigma Kappa,Unisex Tee,119.25,9,13.25
2d07a85f-e298-4d7a-803d-c5a0ee61f972,1315,2023-07-15,ASU,Sigma Kappa,BABY1,1890.0,105,18
6603b352-c098-464c-be68-20213b87a97e,1315,2023-07-15,ASU,Sigma Kappa,Unisex Tee,79.5,6,13.25
e61cfe64-ccba-47aa-a4b8-949ae374e3ee,1322,2023-07-20,Florida,Alpha Omicron Pi,BASE1,1792.0,112,16
3182a91d-92d0-4805-b048-83afe231dc9a,1322,2023-07-20,Florida,Alpha Omicron Pi,BABY1,320.0,16,20
8edcbc96-d049-4734-922e-419f0c275101,1322,2023-07-20,Florida,Alpha Omicron Pi,BABY1,1360.0,68,20
eaef2f0a-2687-4fd0-b4dd-d7ef02fa81d9,1206,2023-06-13,UNCW,Alpha Phi,STITCH1,1530.0,85,18
238741e6-66e0-4d9b-9cd8-4247c4e3f7b4,1206,2023-06-13,UNCW,Alpha Phi,4SHO,1680.0,60,28
7846139f-ef6a-4148-84e9-e54206b82a88,1206,2023-06-13,UNCW,Alpha Phi,Credit Card Fee,96.3,1,96.3
9c2ef9b6-3eea-4666-b9d5-a2c50b33a9d9,1430,2023-08-04,St. John's,Alpha Sigma Alpha,RICH2,935.0,55,17
bfe3d9b1-31ec-4fb6-8e50-386c7f99d669,1430,2023-08-04,St. John's,Alpha Sigma Alpha,Credit Card Fee,28.05,1,28.05
b4948f48-01c6-490f-8d1f-ce9ec93f4425,1344,2023-07-21,Arizona,Alpha Phi,Door Sign,1125.0,150,7.5
aed2e83a-7c3b-4caf-92d0-815c0186fbaa,1344,2023-07-21,Arizona,Alpha Phi,BASE2,2400.0,150,16
cc597f49-4ffe-409e-a3ce-275ebdd23c85,1344,2023-07-21,Arizona,Alpha Phi,Credit Card Fee,105.75,1,105.75
a40d10d3-b766-4d6b-ac50-30a06084445b,1347,2023-07-21,Duquesne,Zeta Tau Alpha,BASE1,1300.0,65,20
1237c52c-607f-41d9-8ebb-dd7f7b01a8dc,1347,2023-07-21,Duquesne,Zeta Tau Alpha,Credit Card Fee,39.0,1,39
6ae9a3ee-cdf4-4149-b4c4-8c4ac32184f4,1293,2023-07-10,UCR,Delta Gamma,BASE2,1350.0,75,18
f4bffbd4-b7ff-43db-850d-61caafb7519c,1293,2023-07-10,UCR,Delta Gamma,Credit Card Fee,40.5,1,40.5
20ce127d-b902-4a91-b2f6-73aa96c1f1a8,1217,2023-06-16,South Carolina,Pi Beta Phi,RICH2,864.0,48,18
ccad9928-d3f5-4c96-9241-6efd0b21e6ae,1217,2023-06-16,South Carolina,Pi Beta Phi,RICH1,2628.0,146,18
e2124f5f-6b42-4b60-9543-9de5233f6514,1217,2023-06-16,South Carolina,Pi Beta Phi,Credit Card Fee,104.76,1,104.76
ff4a709d-8720-4372-a40c-6371fbd360ad,1330,2023-07-20,DePaul,Delta Gamma,MAUI1,1000.0,50,20
97398e2e-fedf-4961-b9f2-00e67162e3b1,1146,2023-05-18,JMU,Zeta Tau Alpha,BASE2,3150.0,175,18
37417718-627f-4e65-acf5-67d59817b87d,1146,2023-05-18,JMU,Zeta Tau Alpha,RICH2,2970.0,180,16.5
bf222413-3dda-4486-bf4c-21b14bf605d1,1146,2023-05-18,JMU,Zeta Tau Alpha,RICH2,2425.5,147,16.5
0aabd8b9-7b66-4548-b895-0d6d3c69da51,1146,2023-05-18,JMU,Zeta Tau Alpha,RICH2,462.0,28,16.5
6f4bdf4c-b2a7-4321-8b74-a3c13290e2aa,1317,2023-07-15,Purdue,Zeta Tau Alpha,Unisex Tee,2280.0,114,20
910bae1a-fbef-4a9e-afd7-d145dcf4eea8,1317,2023-07-15,Purdue,Zeta Tau Alpha,Trucker Hat,40.0,2,20
f671f2c2-e3c1-462e-a16b-b8d9c0e9ed05,1317,2023-07-15,Purdue,Zeta Tau Alpha,BASE2,2108.0,124,17
4cd13dfb-5bf2-431e-a95d-2cdc1f10dd4d,1317,2023-07-15,Purdue,Zeta Tau Alpha,BASE2,1020.0,60,17
8523a99a-7d84-4062-a7a4-fb7b2d4be866,1317,2023-07-15,Purdue,Zeta Tau Alpha,Trucker Hat,384.0,32,12
ad5c7e79-6ae0-46a9-8150-7548d2d7c970,1295,2023-07-11,GWU,Alpha Epsilon Phi,BASE2,682.0,31,22
c6db2953-ba50-4ccc-9d05-626bc4fda7b7,1275,2023-07-05,Bloomsburg,Alpha Sigma Alpha,BABY1,1122.0,66,17
544420a6-ba80-4a55-97f7-4bed557e6409,1275,2023-07-05,Bloomsburg,Alpha Sigma Alpha,Unisex Hoodie,675.0,15,45
9b943a58-7c48-4bc7-9c69-1b0038b88c74,1278,2023-07-05,Mizzou,Alpha Phi,MAUI2,3136.0,196,16
e2fb3fce-a4d0-45f7-8bd7-67061802bc07,1278,2023-07-05,Mizzou,Alpha Phi,MAUI2,1888.0,118,16
ff8f7e2f-76ac-466e-803e-0dc10e33438c,1278,2023-07-05,Mizzou,Alpha Phi,Unisex Hoodie,2150.0,43,50
8f4732e1-16df-4f05-a91e-5c89df7c19b2,1278,2023-07-05,Mizzou,Alpha Phi,4SHO,896.0,32,28
7348ba2c-4168-4a53-8322-e1e40dba0ced,1278,2023-07-05,Mizzou,Alpha Phi,STITCH2,272.0,17,16
5512c3dd-4e31-40a1-a733-a4e3d4ae7e79,1278,2023-07-05,Mizzou,Alpha Phi,Dress,750.0,25,30
89a4a19d-f842-4cfc-a6e3-d1b4cc20d405,1278,2023-07-05,Mizzou,Alpha Phi,Trucker Hat,1280.0,80,16
53d36c4c-d24c-46ec-9e34-7c9bab6d90e3,1278,2023-07-05,Mizzou,Alpha Phi,Trucker Hat,1792.0,112,16
dff3d368-9508-48e0-808f-9556b14620af,1278,2023-07-05,Mizzou,Alpha Phi,Tote Bag,1150.0,115,10
e03257dc-683b-4004-b3f7-fa694bf290c1,1278,2023-07-05,Mizzou,Alpha Phi,Sticker,230.0,115,2
0072dcfb-5703-41a5-a4da-a8118183597e,1278,2023-07-05,Mizzou,Alpha Phi,Sticker,230.0,115,2
5c3a2a94-6a6a-4496-b9d4-8abd6f1c40dd,1278,2023-07-05,Mizzou,Alpha Phi,Sticker,230.0,115,2
350252b2-640d-46f3-921d-060e910c8513,1307,2023-07-15,UMass,Alpha Epsilon Phi,STITCH2,990.0,55,18
9c02555c-cf7a-4300-a447-67c66574e908,1306,2023-07-15,Rhode Island,Alpha Chi Omega,Baseball Hat,360.0,20,18
d065207a-6c2f-4e7e-b96e-0eb685b715a2,1303,2023-07-13,Iowa,Delta Zeta,RICH2,750.0,30,25
2fab4caa-c60d-4b8d-90bc-e8590c6ce310,1303,2023-07-13,Iowa,Delta Zeta,4SHO,660.0,22,30
991f4987-5f56-4b53-b694-f57e84a0085b,1254,2023-06-28,Boulder,Alpha Phi,RICH1,3840.0,240,16
59a1542d-1b1e-469a-831f-da0f2b0a1ad8,1254,2023-06-28,Boulder,Alpha Phi,4SHO,6000.0,240,25
102770a1-5ea6-443a-8b74-ff6fbda17277,1254,2023-06-28,Boulder,Alpha Phi,STITCH1,3840.0,240,16
e9ea3002-04a9-40cd-998e-e5ff86c1f2d7,1254,2023-06-28,Boulder,Alpha Phi,STITCH1,1760.0,110,16
2c88b256-155f-4db9-b6f8-898657a5c287,1286,2023-07-07,SDSU,Alpha Gamma Delta,RICH1,1890.0,105,18
c24c8cf0-8831-4180-84dd-6111b541b8fa,1286,2023-07-07,SDSU,Alpha Gamma Delta,BASE1,1365.0,105,13
41dd030c-4582-4e09-9d1b-795411589e9c,1310,2023-07-15,Pacific,Alpha Phi,Shein,680.0,34,20
f37dcc28-4b66-4e04-b4a7-da38bf6aea42,1309,2023-07-15,Pacific,Alpha Phi,ASU1,1100.0,55,20
596030f3-260c-4d62-b1ed-189e7555f675,1274,2023-07-05,Arizona,Kappa Kappa Gamma,Quarter Zip,3465.0,99,35
29cc9fe9-5885-4112-9cbe-4eaa6731c4ae,1279,2023-07-07,Arizona,Kappa Alpha Theta,RICH1,2640.0,160,16.5
998c3bb8-3f2b-420f-ac69-a7da8a8a7e86,1279,2023-07-07,Arizona,Kappa Alpha Theta,BASE1,5100.0,300,17
5ccf3a6f-1dc9-455a-b4be-3887d384c9fd,1279,2023-07-07,Arizona,Kappa Alpha Theta,BASE1,255.0,15,17
8ba2a20e-1b63-4609-bc49-bbc52c794297,1279,2023-07-07,Arizona,Kappa Alpha Theta,BABY2,2640.0,160,16.5
41261375-2ce2-4b46-a14c-614b4b1bb1d2,1345,2023-07-21,CSUN,Delta Zeta,STITCH1,782.0,46,17
8e24ed5d-e218-465d-b29f-86232d126f36,1346,2023-07-21,Texas,Alpha Delta Pi,BABY1,1615.0,95,17
a2d1d42c-99f6-430f-aef5-daf6ccf84ff8,1346,2023-07-21,Texas,Alpha Delta Pi,BASE1,1615.0,95,17
ccf19860-049f-46c6-adf2-a1de5743ca37,1346,2023-07-21,Texas,Alpha Delta Pi,Credit Card Fee,96.9,1,96.9
13a39f57-f6ce-46c7-b4c6-80bc7b448221,1343,2023-07-21,,Interstate High School,Unisex Crewneck,646.0,19,34
9df49a75-9d75-4f72-82a6-59f87ab23859,1343,2023-07-21,,Interstate High School,Credit Card Fee,19.38,1,19.38
eb89331d-8c51-48d7-93fb-c85f69979788,1358,2023-07-25,New Hampshire,Alpha Xi Delta,MAUI1,2635.0,155,17
7072e8ca-e941-4279-ae3a-b4f86e781651,1358,2023-07-25,New Hampshire,Alpha Xi Delta,Credit Card Fee,79.05,1,79.05
2f03d0e9-b1b9-4703-a30c-43a10b151cb4,1288,2023-07-10,UCF,Zeta Tau Alpha,RICH1,1424.0,89,16
3a986467-05ec-4990-b92e-4b61f47d06bd,1288,2023-07-10,UCF,Zeta Tau Alpha,RICH1,960.0,60,16
b40835be-f166-4447-a29c-f124924f1d12,1288,2023-07-10,UCF,Zeta Tau Alpha,Credit Card Fee,71.52,1,71.52
390af782-c67f-4f8f-9735-0a6a0a61c945,1386,2023-07-27,Chapman,Alpha Phi,RICH2,1232.0,77,16
31bfa945-287a-408c-a04a-052bab9ed235,1386,2023-07-27,Chapman,Alpha Phi,4SHO,1350.0,54,25
443c0e05-d484-4882-8895-ac8801d78d9f,1386,2023-07-27,Chapman,Alpha Phi,Credit Card Fee,77.46,1,77.46
fed939b1-1d3f-4c80-b5cf-c857d7937d12,1408,2023-08-01,UNC,Delta Zeta,Unisex Tee,900.0,30,30
82933fd7-054e-4cd3-8f40-dd3ee764a757,1408,2023-08-01,UNC,Delta Zeta,Credit Card Fee,27.0,1,27
5eb7dd14-f2d4-47b8-9555-d7410f9de468,1218,2023-06-18,Kansas,Delta Gamma,BASE2,3328.2,180,18.49
4f5cb52d-4d81-48a4-9d9f-4947c86e25e1,1218,2023-06-18,Kansas,Delta Gamma,STITCH2,3328.2,180,18.49
09a4e846-8c7b-4c79-b6e8-324ee7ce6f5f,1218,2023-06-18,Kansas,Delta Gamma,Credit Card Fee,199.69,1,199.69
b2693c2f-f020-45f0-b558-85d260d601b1,1372,2023-07-27,SDSU,Alpha Phi,BABY1,3328.0,208,16
cd07d50e-a7a6-4926-9452-f74593910e9b,1372,2023-07-27,SDSU,Alpha Phi,BABY1,2000.0,125,16
a609ad3b-ce2b-4aed-bbd3-08e9c55e1df7,1372,2023-07-27,SDSU,Alpha Phi,RICH2,3536.0,208,17
4bf9826a-319e-45c8-95fa-5fdf6ed0db71,1372,2023-07-27,SDSU,Alpha Phi,Credit Card Fee,265.92,1,265.92
2c4dc0fc-e3d0-4ca7-ad22-d12266344560,1383,2023-07-27,Denver,Alpha Phi,BABY1,931.0,49,19
2231dd1f-02f3-4233-87e0-bcdff07a04f9,1383,2023-07-27,Denver,Alpha Phi,MAUI1,882.0,49,18
c57bd4ae-4515-449f-be15-87b948adfd79,1383,2023-07-27,Denver,Alpha Phi,MAUI1,576.0,32,18
daea879e-bdff-4e85-8df7-69ab53159a82,1383,2023-07-27,Denver,Alpha Phi,Credit Card Fee,71.67,1,71.67
2b86d3e4-1ac6-4dd1-a74e-afa0bccb60c0,1285,2023-07-07,CSULB,Alpha Phi,REG2,1980.0,110,18
600bee15-cc56-4939-ad4e-7b14be3815ae,1285,2023-07-07,CSULB,Alpha Phi,REG2,1870.0,110,17
c332647b-e3cb-409b-956a-dae0e0f56985,1285,2023-07-07,CSULB,Alpha Phi,RICH1,1476.0,82,18
3dc50545-e434-49e9-9b65-3062296bbd11,1285,2023-07-07,CSULB,Alpha Phi,Credit Card Fee,159.78,1,159.78
